## Master file format version 1.0           2001.08.21 CCT&NRV

                    2005 MULTI-AGENCY INTENSIVES SCHEDULE

                     Last Updated - May 22, 2007 - CCT


  SESSION      SESSION DATE  DOY TIME DUR        STATIONS      
   SKED CORR STATUS  PF  DBC SUBM DEL  MK4
    NAME        CODE   mondd ddd hh:mm hr                                                      yymondd     CODE     days NUM
------------------------------------------------------------------------------------------------------------------------------
|IN205-246     |K05246|SEP03|246|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-247     |K05247|SEP04|247|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-249     |I05249|SEP06|249|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-250     |I05250|SEP07|250|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-251     |I05251|SEP08|251|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-252     |I05252|SEP09|252|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-253     |K05253|SEP10|253|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-254     |K05254|SEP11|254|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-255     |I05255|SEP12|255|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-256     |I05256|SEP13|256|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-257     |I05257|SEP14|257|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-258     |I05258|SEP15|258|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-259     |I05259|SEP16|259|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-260     |K05260|SEP17|260|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-261     |K05261|SEP18|261|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-262     |I05262|SEP19|262|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-263     |I05263|SEP20|263|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-264     |I05264|SEP21|264|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-265     |I05265|SEP22|265|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-266     |I05266|SEP23|266|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-267     |K05267|SEP24|267|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-268     |K05268|SEP25|268|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-269     |I05269|SEP26|269|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-271     |I05271|SEP28|271|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-272     |A05272|SEP29|272|18:30|1  |KkSv                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-272     |I05272|SEP29|272|18:30|1  |KkSvWz                                   |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-273     |I05273|SEP30|273|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
------------------------------------------------------------------------------------------------------------------
|IN205-274     |K05274|OCT01|274|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-275     |K05275|OCT02|275|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-276     |I05276|OCT03|276|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-277     |I05277|OCT04|277|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-278     |I05278|OCT05|278|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-279     |I05279|OCT06|279|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-280     |I05280|OCT07|280|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-281     |K05281|OCT08|281|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-282     |K05282|OCT09|282|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-283     |I05283|OCT10|283|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-284     |I05284|OCT11|284|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-285     |I05285|OCT12|285|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-286     |A05286|OCT13|286|18:30|1  |KkSv                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-286     |I05286|OCT13|286|18:30|1  |KkSvWz                                   |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-287     |I05287|OCT14|287|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-288     |K05288|OCT15|288|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-289     |K05289|OCT16|289|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-290     |I05290|OCT17|290|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-292     |I05292|OCT19|292|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-293     |A05293|OCT20|293|18:30|1  |KkSv                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-293     |I05293|OCT20|293|18:30|1  |KkSvWz                                   |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-294     |I05294|OCT21|294|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-295     |K05295|OCT22|295|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-296     |K05296|OCT23|296|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-297     |I05297|OCT24|297|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-298     |I05298|OCT25|298|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-299     |I05299|OCT26|299|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-300     |I05300|OCT27|300|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-301     |I05301|OCT28|301|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-304     |I05304|OCT31|304|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
------------------------------------------------------------------------------------------------------------------
|IN105-306     |I05306|NOV02|306|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-307     |I05307|NOV03|307|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-308     |I05308|NOV04|308|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-309     |K05309|NOV05|309|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-310     |K05310|NOV06|310|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-311     |I05311|NOV07|311|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-312     |I05312|NOV08|312|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-313     |I05313|NOV09|313|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-314     |A05314|NOV10|314|18:30|1  |KkSv                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-314     |I05314|NOV10|314|18:30|1  |KkSvWz                                   |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-315     |I05315|NOV11|315|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-316     |K05316|NOV12|316|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-317     |K05317|NOV13|317|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-318     |I05318|NOV14|318|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-319     |I05319|NOV15|319|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-320     |I05320|NOV16|320|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-321     |I05321|NOV17|321|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-322     |I05322|NOV18|322|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-323     |K05323|NOV19|323|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-324     |K05324|NOV20|324|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-325     |I05325|NOV21|325|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-326     |A05326|NOV22|326|18:30|1  |KkSv                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-326     |I05326|NOV22|326|18:30|1  |KkSvWz                                   |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-327     |I05327|NOV23|327|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-330     |K05330|NOV26|330|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-331     |K05331|NOV27|331|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-332     |I05332|NOV28|332|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-333     |I05333|NOV29|333|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-334     |I05334|NOV30|334|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
------------------------------------------------------------------------------------------------------------------
|IN105-335     |I05335|DEC01|335|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-336     |I05336|DEC02|336|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-337     |K05337|DEC03|337|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-338     |K05338|DEC04|338|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-339     |I05339|DEC05|339|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-340     |I05340|DEC06|340|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-341     |I05341|DEC07|341|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-342     |A05342|DEC08|342|18:30|1  |KkSv                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-342     |I05342|DEC08|342|18:30|1  |KkSvWz                                   |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-343     |I05343|DEC09|343|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-344     |K05344|DEC10|344|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-345     |K05345|DEC11|345|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-346     |I05346|DEC12|346|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-347     |I05347|DEC13|347|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-348     |I05348|DEC14|348|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-349     |I05349|DEC15|349|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-350     |I05350|DEC16|350|19:00|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN205-351     |K05351|DEC17|351|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN205-352     |K05352|DEC18|352|07:30|1  |TsWz                                     |BONN|GSI |       |    |XK|GSI |   0|    |
|IN105-353     |I05353|DEC19|353|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-355     |I05355|DEC21|355|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-356     |A05356|DEC22|356|18:30|1  |KkSv                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-356     |I05356|DEC22|356|18:30|1  |KkSvWz                                   |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-361     |I05361|DEC27|361|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-362     |I05362|DEC28|362|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-363     |I05363|DEC29|363|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
|IN105-364     |I05364|DEC30|364|18:30|1  |KkWz                                     |USNO|WASH|       |    |XU|NASA|   0|    |
------------------------------------------------------------------------------------------------------------------------------
## Master file format version 1.0           2001.08.21 CCT&NRV
